sensor_id,timestamp,pressure,temperature,flow_rate,fuel_level,location,status
S004,2024-01-03 11:00:00,3.83,36.02,74.79,63.66,Storage Tank West,normal
S004,2024-01-03 11:30:00,3.72,35.56,89.18,66.78,Storage Tank West,normal
S004,2024-01-03 12:00:00,3.68,36.27,78.28,65.11,Storage Tank West,normal
S004,2024-01-03 12:30:00,3.73,33.74,79.07,65.53,Storage Tank West,normal
S004,2024-01-03 13:00:00,3.86,33.3,82.47,63.11,Storage Tank West,normal
S004,2024-01-03 13:30:00,3.44,37.45,84.39,62.93,Storage Tank West,warning
S004,2024-01-03 14:00:00,4.13,36.68,86.78,64.33,Storage Tank West,warning
S004,2024-01-03 14:30:00,3.76,32.84,80.98,65.88,Storage Tank West,normal
S004,2024-01-03 15:00:00,4.01,36.34,82.44,67.22,Storage Tank West,normal
S004,2024-01-03 15:30:00,3.53,35.71,87.6,61.89,Storage Tank West,normal
S004,2024-01-03 16:00:00,3.53,32.85,69.02,64.8,Storage Tank West,normal
S004,2024-01-03 16:30:00,3.7,34.15,72.64,61.88,Storage Tank West,normal
S004,2024-01-03 17:00:00,4.24,34.75,86.12,62.3,Storage Tank West,warning
S004,2024-01-03 17:30:00,3.45,34.98,84.81,62.71,Storage Tank West,warning
S004,2024-01-03 18:00:00,4.24,37.41,90.34,63.6,Storage Tank West,warning
S004,2024-01-03 18:30:00,4.0,33.56,77.41,65.39,Storage Tank West,normal
S004,2024-01-03 19:00:00,4.22,36.73,77.22,64.74,Storage Tank West,warning
S004,2024-01-03 19:30:00,4.19,35.29,69.04,63.81,Storage Tank West,warning
S004,2024-01-03 20:00:00,4.11,35.68,75.52,66.95,Storage Tank West,warning
S004,2024-01-03 20:30:00,3.78,36.49,91.94,65.59,Storage Tank West,normal
S004,2024-01-03 21:00:00,3.5,34.32,77.02,62.24,Storage Tank West,normal
S004,2024-01-03 21:30:00,3.44,37.6,71.36,65.56,Storage Tank West,warning
S004,2024-01-03 22:00:00,3.59,34.61,90.41,67.85,Storage Tank West,normal
S004,2024-01-03 22:30:00,3.47,34.66,91.43,64.47,Storage Tank West,warning
S004,2024-01-03 23:00:00,4.15,35.87,87.73,65.47,Storage Tank West,warning
S004,2024-01-03 23:30:00,4.18,37.27,85.32,67.69,Storage Tank West,warning
S004,2024-01-04 00:00:00,3.72,35.14,82.87,65.44,Storage Tank West,normal
S004,2024-01-04 00:30:00,3.5,34.57,69.07,66.21,Storage Tank West,normal
S004,2024-01-04 01:00:00,3.73,33.7,81.03,64.88,Storage Tank West,normal
S004,2024-01-04 01:30:00,4.24,32.9,68.37,63.55,Storage Tank West,warning
S004,2024-01-04 02:00:00,3.62,35.43,71.03,62.21,Storage Tank West,normal
S004,2024-01-04 02:30:00,3.39,35.11,88.37,66.59,Storage Tank West,warning
S004,2024-01-04 03:00:00,3.88,35.94,78.58,62.7,Storage Tank West,normal
S004,2024-01-04 03:30:00,3.7,32.94,91.37,66.63,Storage Tank West,normal
S004,2024-01-04 04:00:00,3.73,33.66,69.36,66.6,Storage Tank West,normal
S004,2024-01-04 04:30:00,3.66,35.5,81.56,65.57,Storage Tank West,normal
S004,2024-01-04 05:00:00,4.13,34.26,79.75,67.78,Storage Tank West,warning
S004,2024-01-04 05:30:00,3.8,33.3,83.4,65.48,Storage Tank West,normal
S004,2024-01-04 06:00:00,4.19,32.44,77.2,67.16,Storage Tank West,warning
S004,2024-01-04 06:30:00,3.49,33.85,89.02,65.31,Storage Tank West,warning
S004,2024-01-04 07:00:00,3.82,32.4,73.17,63.15,Storage Tank West,normal
S004,2024-01-04 07:30:00,4.11,34.11,82.72,63.64,Storage Tank West,warning
S004,2024-01-04 08:00:00,3.65,33.89,76.09,68.02,Storage Tank West,normal
S004,2024-01-04 08:30:00,3.87,35.94,89.33,63.37,Storage Tank West,normal
S004,2024-01-04 09:00:00,3.52,35.85,77.42,63.84,Storage Tank West,normal
S004,2024-01-04 09:30:00,4.09,34.77,77.28,65.63,Storage Tank West,normal
S004,2024-01-04 10:00:00,3.77,37.47,70.26,65.7,Storage Tank West,normal
S004,2024-01-04 10:30:00,4.18,35.06,87.03,63.99,Storage Tank West,warning
S004,2024-01-04 11:00:00,3.92,36.25,81.05,65.69,Storage Tank West,normal
S004,2024-01-04 11:30:00,4.25,37.0,89.75,63.46,Storage Tank West,warning
S004,2024-01-04 12:00:00,3.49,34.81,71.19,63.53,Storage Tank West,warning
S004,2024-01-04 12:30:00,3.4,34.0,81.7,65.99,Storage Tank West,warning
S004,2024-01-04 13:00:00,4.2,33.8,75.88,67.87,Storage Tank West,warning
S004,2024-01-04 13:30:00,3.93,32.56,89.33,64.66,Storage Tank West,normal
S004,2024-01-04 14:00:00,3.65,37.47,74.22,64.76,Storage Tank West,normal
S004,2024-01-04 14:30:00,4.0,36.69,84.18,66.33,Storage Tank West,normal
S004,2024-01-04 15:00:00,3.74,35.22,84.22,62.59,Storage Tank West,normal
S004,2024-01-04 15:30:00,3.87,32.2,75.66,66.82,Storage Tank West,normal
S004,2024-01-04 16:00:00,3.81,34.19,85.55,66.4,Storage Tank West,normal
S004,2024-01-04 16:30:00,4.11,35.73,74.17,66.43,Storage Tank West,warning
S004,2024-01-04 17:00:00,3.44,33.53,74.38,67.85,Storage Tank West,warning
S004,2024-01-04 17:30:00,3.86,33.84,87.3,63.87,Storage Tank West,normal
S004,2024-01-04 18:00:00,3.77,34.39,88.75,64.55,Storage Tank West,normal
S004,2024-01-04 18:30:00,4.01,32.55,80.0,66.75,Storage Tank West,normal
S004,2024-01-04 19:00:00,3.48,32.39,73.53,64.21,Storage Tank West,warning
S004,2024-01-04 19:30:00,3.36,33.11,75.1,62.82,Storage Tank West,warning
S004,2024-01-04 20:00:00,3.63,37.39,79.83,65.07,Storage Tank West,normal
S004,2024-01-04 20:30:00,3.94,37.56,91.21,66.64,Storage Tank West,normal
S004,2024-01-04 21:00:00,3.39,37.13,68.5,62.62,Storage Tank West,warning
S004,2024-01-04 21:30:00,3.49,36.86,75.92,66.85,Storage Tank West,warning
S004,2024-01-04 22:00:00,3.96,35.03,70.39,65.35,Storage Tank West,normal
S004,2024-01-04 22:30:00,4.21,34.2,71.13,64.65,Storage Tank West,warning
S004,2024-01-04 23:00:00,4.0,35.6,85.21,63.57,Storage Tank West,normal
S004,2024-01-04 23:30:00,3.52,35.35,73.02,66.58,Storage Tank West,normal
S004,2024-01-05 00:00:00,3.66,34.87,74.05,68.23,Storage Tank West,normal
S004,2024-01-05 00:30:00,3.45,36.75,80.45,66.73,Storage Tank West,warning
S004,2024-01-05 01:00:00,3.64,34.44,82.37,63.03,Storage Tank West,normal
S004,2024-01-05 01:30:00,3.78,32.93,75.98,65.2,Storage Tank West,normal
S004,2024-01-05 02:00:00,3.61,34.36,76.31,64.06,Storage Tank West,normal
S004,2024-01-05 02:30:00,3.37,35.14,79.46,67.72,Storage Tank West,warning
S004,2024-01-05 03:00:00,4.14,32.53,86.88,62.69,Storage Tank West,warning
S004,2024-01-05 03:30:00,3.67,34.94,89.5,64.42,Storage Tank West,normal
