sensor_id,timestamp,pressure,temperature,flow_rate,fuel_level,location,status
S001,2024-01-02 13:00:00,4.05,37.45,106.47,83.54,Pump Station Alpha,warning
S001,2024-01-02 13:30:00,4.37,35.68,127.4,86.61,Pump Station Alpha,normal
S001,2024-01-02 14:00:00,4.17,39.34,125.19,88.13,Pump Station Alpha,normal
S001,2024-01-02 14:30:00,4.74,39.5,108.11,86.09,Pump Station Alpha,normal
S001,2024-01-02 15:00:00,4.46,36.38,102.57,85.89,Pump Station Alpha,normal
S001,2024-01-02 15:30:00,4.76,39.2,106.68,81.14,Pump Station Alpha,normal
S001,2024-01-02 16:00:00,4.32,40.06,114.25,83.64,Pump Station Alpha,normal
S001,2024-01-02 16:30:00,4.41,35.49,126.35,87.46,Pump Station Alpha,normal
S001,2024-01-02 17:00:00,4.55,39.09,132.85,83.49,Pump Station Alpha,normal
S001,2024-01-02 17:30:00,4.48,41.03,114.06,82.43,Pump Station Alpha,normal
S001,2024-01-02 18:00:00,4.86,39.41,106.62,86.46,Pump Station Alpha,normal
S001,2024-01-02 18:30:00,4.88,36.01,135.27,82.65,Pump Station Alpha,warning
S001,2024-01-02 19:00:00,4.31,36.52,118.3,85.24,Pump Station Alpha,normal
S001,2024-01-02 19:30:00,4.89,40.12,124.02,88.16,Pump Station Alpha,warning
S001,2024-01-02 20:00:00,4.3,39.66,133.86,83.23,Pump Station Alpha,normal
S001,2024-01-02 20:30:00,5.03,40.87,106.45,86.96,Pump Station Alpha,warning
S001,2024-01-02 21:00:00,4.45,39.72,106.36,86.78,Pump Station Alpha,normal
S001,2024-01-02 21:30:00,4.93,39.48,110.1,88.86,Pump Station Alpha,warning
S001,2024-01-02 22:00:00,4.24,38.15,120.66,80.91,Pump Station Alpha,normal
S001,2024-01-02 22:30:00,4.35,39.78,135.6,83.31,Pump Station Alpha,normal
S001,2024-01-02 23:00:00,4.05,40.58,125.84,88.16,Pump Station Alpha,warning
S001,2024-01-02 23:30:00,4.75,39.89,125.41,81.61,Pump Station Alpha,normal
S001,2024-01-03 00:00:00,4.56,40.47,106.2,84.51,Pump Station Alpha,normal
S001,2024-01-03 00:30:00,4.13,36.89,119.8,84.77,Pump Station Alpha,warning
S001,2024-01-03 01:00:00,4.45,38.36,124.03,82.15,Pump Station Alpha,normal
S001,2024-01-03 01:30:00,4.55,36.19,115.37,85.39,Pump Station Alpha,normal
S001,2024-01-03 02:00:00,4.31,35.22,107.86,83.14,Pump Station Alpha,normal
S001,2024-01-03 02:30:00,4.94,38.61,102.75,86.39,Pump Station Alpha,warning
S001,2024-01-03 03:00:00,4.29,39.65,127.02,83.39,Pump Station Alpha,normal
S001,2024-01-03 03:30:00,4.98,37.13,113.96,86.42,Pump Station Alpha,warning
S001,2024-01-03 04:00:00,4.49,38.54,108.91,85.93,Pump Station Alpha,normal
S001,2024-01-03 04:30:00,3.99,38.78,135.44,85.68,Pump Station Alpha,warning
S001,2024-01-03 05:00:00,5.02,36.05,114.53,86.59,Pump Station Alpha,warning
S001,2024-01-03 05:30:00,5.01,38.45,134.98,88.68,Pump Station Alpha,warning
S001,2024-01-03 06:00:00,4.72,35.57,114.98,83.95,Pump Station Alpha,normal
S001,2024-01-03 06:30:00,4.04,38.7,108.3,84.95,Pump Station Alpha,warning
S001,2024-01-03 07:00:00,4.44,38.56,136.08,87.32,Pump Station Alpha,normal
S001,2024-01-03 07:30:00,4.15,37.13,128.75,88.48,Pump Station Alpha,normal
S001,2024-01-03 08:00:00,4.58,37.23,131.26,83.27,Pump Station Alpha,normal
S001,2024-01-03 08:30:00,4.18,35.46,104.36,87.92,Pump Station Alpha,normal
S001,2024-01-03 09:00:00,4.95,41.0,114.49,88.5,Pump Station Alpha,warning
S001,2024-01-03 09:30:00,4.3,37.18,123.37,86.06,Pump Station Alpha,normal
S001,2024-01-03 10:00:00,4.01,39.79,109.87,85.1,Pump Station Alpha,warning
S001,2024-01-03 10:30:00,4.08,35.78,128.57,88.49,Pump Station Alpha,warning
S001,2024-01-03 11:00:00,4.54,35.04,116.05,85.11,Pump Station Alpha,normal
S001,2024-01-03 11:30:00,4.11,38.92,135.83,88.46,Pump Station Alpha,warning
S001,2024-01-03 12:00:00,4.93,37.95,105.26,81.87,Pump Station Alpha,warning
S001,2024-01-03 12:30:00,4.29,40.09,115.53,87.94,Pump Station Alpha,normal
S001,2024-01-03 13:00:00,4.73,39.5,129.87,88.07,Pump Station Alpha,normal
S001,2024-01-03 13:30:00,4.56,38.91,134.0,86.12,Pump Station Alpha,normal
S001,2024-01-03 14:00:00,4.84,40.17,106.8,88.02,Pump Station Alpha,normal
S001,2024-01-03 14:30:00,4.65,39.35,123.96,84.25,Pump Station Alpha,normal
S001,2024-01-03 15:00:00,4.29,35.77,108.19,85.62,Pump Station Alpha,normal
S001,2024-01-03 15:30:00,4.88,39.58,108.65,83.8,Pump Station Alpha,warning
S001,2024-01-03 16:00:00,5.03,40.18,134.64,86.89,Pump Station Alpha,warning
S001,2024-01-03 16:30:00,4.54,35.08,122.89,81.17,Pump Station Alpha,normal
S001,2024-01-03 17:00:00,4.3,36.37,106.2,81.01,Pump Station Alpha,normal
S001,2024-01-03 17:30:00,4.25,39.48,104.66,85.03,Pump Station Alpha,normal
S001,2024-01-03 18:00:00,4.52,35.17,137.33,87.38,Pump Station Alpha,normal
S001,2024-01-03 18:30:00,4.28,39.72,104.48,85.17,Pump Station Alpha,normal
S001,2024-01-03 19:00:00,4.65,40.89,115.48,82.22,Pump Station Alpha,normal
S001,2024-01-03 19:30:00,4.3,38.12,113.94,87.39,Pump Station Alpha,normal
S001,2024-01-03 20:00:00,4.77,38.23,126.09,87.96,Pump Station Alpha,normal
S001,2024-01-03 20:30:00,4.79,36.04,111.15,82.17,Pump Station Alpha,normal
S001,2024-01-03 21:00:00,5.0,36.01,118.67,82.33,Pump Station Alpha,warning
S001,2024-01-03 21:30:00,4.62,36.56,121.38,83.63,Pump Station Alpha,normal
S001,2024-01-03 22:00:00,4.63,39.51,106.15,81.77,Pump Station Alpha,normal
S001,2024-01-03 22:30:00,4.45,35.98,106.96,84.04,Pump Station Alpha,normal
S001,2024-01-03 23:00:00,4.5,39.87,118.97,82.06,Pump Station Alpha,normal
S001,2024-01-03 23:30:00,4.74,38.45,122.48,85.62,Pump Station Alpha,normal
S001,2024-01-04 00:00:00,4.06,37.66,131.15,80.89,Pump Station Alpha,warning
S001,2024-01-04 00:30:00,4.69,39.97,121.85,86.5,Pump Station Alpha,normal
S001,2024-01-04 01:00:00,4.01,36.14,115.63,80.87,Pump Station Alpha,warning
S001,2024-01-04 01:30:00,4.14,36.63,117.54,81.29,Pump Station Alpha,warning
S001,2024-01-04 02:00:00,4.7,38.63,119.8,84.25,Pump Station Alpha,normal
S001,2024-01-04 02:30:00,5.01,39.08,103.19,88.28,Pump Station Alpha,warning
S001,2024-01-04 03:00:00,4.03,36.82,113.4,81.08,Pump Station Alpha,warning
S001,2024-01-04 03:30:00,4.0,39.49,105.94,87.88,Pump Station Alpha,warning
S001,2024-01-04 04:00:00,4.21,36.56,108.63,82.2,Pump Station Alpha,normal
S001,2024-01-04 04:30:00,4.11,40.43,123.54,86.03,Pump Station Alpha,warning
S001,2024-01-04 05:00:00,4.74,38.44,106.73,85.41,Pump Station Alpha,normal
S001,2024-01-04 05:30:00,4.71,39.46,124.41,88.64,Pump Station Alpha,normal
S001,2024-01-04 06:00:00,4.41,38.96,119.07,89.07,Pump Station Alpha,normal
S001,2024-01-04 06:30:00,4.14,35.24,134.49,88.36,Pump Station Alpha,warning
S001,2024-01-04 07:00:00,4.46,37.91,115.92,85.17,Pump Station Alpha,normal
S001,2024-01-04 07:30:00,4.08,35.54,121.97,80.81,Pump Station Alpha,warning
S001,2024-01-04 08:00:00,4.76,37.9,131.47,84.23,Pump Station Alpha,normal
S001,2024-01-04 08:30:00,4.34,35.93,116.02,86.66,Pump Station Alpha,normal
S001,2024-01-04 09:00:00,4.96,38.01,136.97,80.99,Pump Station Alpha,warning
S001,2024-01-04 09:30:00,4.56,35.75,128.57,83.18,Pump Station Alpha,normal
S001,2024-01-04 10:00:00,4.64,37.24,107.51,85.11,Pump Station Alpha,normal
S001,2024-01-04 10:30:00,4.9,36.23,115.69,86.74,Pump Station Alpha,warning
S001,2024-01-04 11:00:00,4.09,38.34,113.4,83.7,Pump Station Alpha,warning
S001,2024-01-04 11:30:00,4.75,40.85,132.81,86.8,Pump Station Alpha,normal
S001,2024-01-04 12:00:00,4.23,41.01,129.09,84.17,Pump Station Alpha,normal
S001,2024-01-04 12:30:00,4.27,38.26,113.58,84.48,Pump Station Alpha,normal
S001,2024-01-04 13:00:00,4.32,35.22,126.83,84.43,Pump Station Alpha,normal
S001,2024-01-04 13:30:00,4.9,39.28,120.34,87.45,Pump Station Alpha,warning
S001,2024-01-04 14:00:00,4.26,38.94,116.48,81.0,Pump Station Alpha,normal
S001,2024-01-04 14:30:00,4.44,36.55,104.3,82.06,Pump Station Alpha,normal
S001,2024-01-04 15:00:00,4.71,36.34,137.18,87.1,Pump Station Alpha,normal
S001,2024-01-04 15:30:00,4.19,38.22,133.89,89.18,Pump Station Alpha,normal
S001,2024-01-04 16:00:00,4.78,38.22,108.06,84.46,Pump Station Alpha,normal
S001,2024-01-04 16:30:00,4.25,38.34,132.88,84.79,Pump Station Alpha,normal
S001,2024-01-04 17:00:00,4.49,38.52,106.41,83.04,Pump Station Alpha,normal
S001,2024-01-04 17:30:00,4.64,37.84,126.39,81.93,Pump Station Alpha,normal
S001,2024-01-04 18:00:00,4.34,39.62,110.51,85.25,Pump Station Alpha,normal
S001,2024-01-04 18:30:00,4.6,38.37,106.18,88.93,Pump Station Alpha,normal
S001,2024-01-04 19:00:00,5.02,36.38,108.76,89.05,Pump Station Alpha,warning
S001,2024-01-04 19:30:00,4.25,36.57,112.26,86.03,Pump Station Alpha,normal
S001,2024-01-04 20:00:00,4.82,37.47,124.13,87.67,Pump Station Alpha,normal
S001,2024-01-04 20:30:00,4.5,37.54,124.97,80.87,Pump Station Alpha,normal
S001,2024-01-04 21:00:00,4.52,39.79,113.46,83.96,Pump Station Alpha,normal
S001,2024-01-04 21:30:00,4.29,38.35,113.14,85.57,Pump Station Alpha,normal
S001,2024-01-04 22:00:00,4.37,35.62,135.73,83.48,Pump Station Alpha,normal
S001,2024-01-04 22:30:00,4.43,35.14,121.89,83.56,Pump Station Alpha,normal
S001,2024-01-04 23:00:00,4.18,39.38,104.22,83.95,Pump Station Alpha,normal
S001,2024-01-04 23:30:00,4.49,39.79,134.86,85.14,Pump Station Alpha,normal
S001,2024-01-05 00:00:00,4.84,36.09,137.33,87.0,Pump Station Alpha,normal
S001,2024-01-05 00:30:00,4.9,40.62,111.9,83.9,Pump Station Alpha,warning
S001,2024-01-05 01:00:00,4.76,34.99,137.93,85.69,Pump Station Alpha,normal
S001,2024-01-05 01:30:00,4.08,38.41,123.68,82.93,Pump Station Alpha,warning
S001,2024-01-05 02:00:00,4.09,39.36,133.31,89.03,Pump Station Alpha,warning
S001,2024-01-05 02:30:00,4.9,37.52,121.87,84.42,Pump Station Alpha,warning
S001,2024-01-05 03:00:00,4.07,40.75,136.66,87.81,Pump Station Alpha,warning
S001,2024-01-05 03:30:00,4.98,37.54,119.92,81.47,Pump Station Alpha,warning
S002,2024-01-01 00:00:00,5.11,39.01,99.45,69.63,Pump Station Beta,normal
S002,2024-01-01 00:30:00,5.49,42.62,83.08,71.08,Pump Station Beta,normal
S002,2024-01-01 01:00:00,5.51,41.79,81.54,74.49,Pump Station Beta,normal
S002,2024-01-01 01:30:00,5.56,44.06,94.39,74.4,Pump Station Beta,normal
S002,2024-01-01 02:00:00,5.78,41.37,99.68,69.65,Pump Station Beta,warning
S002,2024-01-01 02:30:00,5.36,39.47,98.52,71.51,Pump Station Beta,normal
S002,2024-01-01 03:00:00,4.88,44.46,102.42,71.35,Pump Station Beta,normal
S002,2024-01-01 03:30:00,4.99,40.95,106.75,71.12,Pump Station Beta,normal
S002,2024-01-01 04:00:00,4.58,42.48,83.49,68.46,Pump Station Beta,warning
S002,2024-01-01 04:30:00,5.0,40.65,101.6,72.6,Pump Station Beta,normal
S002,2024-01-01 05:00:00,4.7,44.87,90.41,75.57,Pump Station Beta,warning
S002,2024-01-01 05:30:00,4.91,44.94,98.71,75.31,Pump Station Beta,normal
S002,2024-01-01 06:00:00,5.79,41.08,96.75,70.08,Pump Station Beta,warning
S002,2024-01-01 06:30:00,5.4,44.01,96.02,70.19,Pump Station Beta,normal
S002,2024-01-01 07:00:00,5.02,42.22,97.12,69.17,Pump Station Beta,normal
S002,2024-01-01 07:30:00,5.05,41.55,102.41,70.59,Pump Station Beta,normal
S002,2024-01-01 08:00:00,5.66,44.07,106.54,72.92,Pump Station Beta,warning
S002,2024-01-01 08:30:00,5.43,44.11,99.57,74.99,Pump Station Beta,normal
S002,2024-01-01 09:00:00,4.75,43.58,89.35,69.17,Pump Station Beta,warning
S002,2024-01-01 09:30:00,5.05,41.42,108.35,69.77,Pump Station Beta,normal
S002,2024-01-01 10:00:00,5.43,43.86,94.97,73.65,Pump Station Beta,normal
S002,2024-01-01 10:30:00,4.92,41.06,106.22,68.89,Pump Station Beta,normal
S002,2024-01-01 11:00:00,4.94,44.23,108.31,74.83,Pump Station Beta,normal
S002,2024-01-01 11:30:00,5.18,44.44,103.43,71.68,Pump Station Beta,normal
S002,2024-01-01 12:00:00,5.23,41.8,99.05,73.24,Pump Station Beta,normal
S002,2024-01-01 12:30:00,4.86,44.64,107.27,71.48,Pump Station Beta,normal
S002,2024-01-01 13:00:00,5.17,42.84,94.49,71.68,Pump Station Beta,normal
S002,2024-01-01 13:30:00,4.78,39.38,96.02,73.41,Pump Station Beta,warning
S002,2024-01-01 14:00:00,5.75,39.92,103.63,72.65,Pump Station Beta,warning
S002,2024-01-01 14:30:00,4.82,42.33,93.48,74.66,Pump Station Beta,normal
S002,2024-01-01 15:00:00,5.24,39.59,98.4,74.55,Pump Station Beta,normal
S002,2024-01-01 15:30:00,5.46,44.81,91.9,72.97,Pump Station Beta,normal
S002,2024-01-01 16:00:00,5.5,44.78,89.86,69.84,Pump Station Beta,normal
S002,2024-01-01 16:30:00,5.36,42.85,100.24,73.67,Pump Station Beta,normal
S002,2024-01-01 17:00:00,5.6,44.44,89.61,70.68,Pump Station Beta,normal
S002,2024-01-01 17:30:00,5.72,45.2,102.49,73.37,Pump Station Beta,warning
S002,2024-01-01 18:00:00,4.81,42.05,108.5,69.53,Pump Station Beta,normal
S002,2024-01-01 18:30:00,5.7,38.81,89.73,68.44,Pump Station Beta,warning
S002,2024-01-01 19:00:00,5.18,41.5,88.29,70.3,Pump Station Beta,normal
S002,2024-01-01 19:30:00,4.99,40.51,93.55,73.74,Pump Station Beta,normal
S002,2024-01-01 20:00:00,5.57,42.37,104.12,75.11,Pump Station Beta,normal
S002,2024-01-01 20:30:00,4.98,43.71,91.06,68.75,Pump Station Beta,normal
S002,2024-01-01 21:00:00,5.79,43.25,87.34,72.36,Pump Station Beta,warning
S002,2024-01-01 21:30:00,5.12,40.81,96.52,75.38,Pump Station Beta,normal
S002,2024-01-01 22:00:00,4.7,38.78,108.52,69.64,Pump Station Beta,warning
S002,2024-01-01 22:30:00,5.25,45.14,87.12,69.91,Pump Station Beta,normal
S002,2024-01-01 23:00:00,5.28,40.64,92.75,74.1,Pump Station Beta,normal
S002,2024-01-01 23:30:00,5.11,41.74,87.52,75.11,Pump Station Beta,normal
S002,2024-01-02 00:00:00,5.01,44.57,99.01,72.63,Pump Station Beta,normal
S002,2024-01-02 00:30:00,4.8,40.73,99.47,73.64,Pump Station Beta,normal
S002,2024-01-02 01:00:00,5.35,40.32,83.31,68.71,Pump Station Beta,normal
S002,2024-01-02 01:30:00,5.26,42.59,94.1,72.57,Pump Station Beta,normal
S002,2024-01-02 02:00:00,5.3,41.49,92.26,69.82,Pump Station Beta,normal
S002,2024-01-02 02:30:00,5.37,43.02,85.89,70.78,Pump Station Beta,normal
S002,2024-01-02 03:00:00,5.68,41.47,93.51,73.54,Pump Station Beta,warning
S002,2024-01-02 03:30:00,5.65,44.64,105.31,71.98,Pump Station Beta,warning
S002,2024-01-02 04:00:00,4.72,40.18,85.86,73.59,Pump Station Beta,warning
S002,2024-01-02 04:30:00,4.73,39.95,92.2,73.95,Pump Station Beta,warning
S002,2024-01-02 05:00:00,4.68,40.64,86.63,75.39,Pump Station Beta,warning
S002,2024-01-02 05:30:00,5.52,39.62,88.91,73.86,Pump Station Beta,normal
S002,2024-01-02 06:00:00,5.49,45.23,109.2,68.51,Pump Station Beta,normal
S002,2024-01-02 06:30:00,4.64,43.9,82.23,70.62,Pump Station Beta,warning
S002,2024-01-02 07:00:00,4.66,45.06,85.21,71.1,Pump Station Beta,warning
S002,2024-01-02 07:30:00,5.62,40.32,90.33,69.11,Pump Station Beta,warning
S002,2024-01-02 08:00:00,5.46,43.22,104.17,74.75,Pump Station Beta,normal
S002,2024-01-02 08:30:00,4.86,39.38,94.73,71.8,Pump Station Beta,normal
S002,2024-01-02 09:00:00,5.18,38.84,82.69,69.69,Pump Station Beta,normal
S002,2024-01-02 09:30:00,5.23,43.28,88.44,72.41,Pump Station Beta,normal
S002,2024-01-02 10:00:00,5.31,42.4,106.51,68.45,Pump Station Beta,normal
S002,2024-01-02 10:30:00,5.28,44.69,80.88,70.22,Pump Station Beta,normal
S002,2024-01-02 11:00:00,4.71,41.36,102.82,74.97,Pump Station Beta,warning
S002,2024-01-02 11:30:00,5.2,45.24,104.12,69.18,Pump Station Beta,normal
S002,2024-01-02 12:00:00,5.08,43.37,107.22,75.05,Pump Station Beta,normal
S002,2024-01-02 12:30:00,4.91,43.49,107.42,70.57,Pump Station Beta,normal
S002,2024-01-02 13:00:00,5.24,41.91,99.14,70.87,Pump Station Beta,normal
S002,2024-01-02 13:30:00,5.18,44.27,93.69,69.37,Pump Station Beta,normal
S002,2024-01-02 14:00:00,4.98,38.88,105.28,75.45,Pump Station Beta,normal
S002,2024-01-02 14:30:00,5.06,45.19,91.55,75.47,Pump Station Beta,normal
S002,2024-01-02 15:00:00,4.76,43.95,105.32,74.7,Pump Station Beta,warning
S002,2024-01-02 15:30:00,5.16,44.26,92.05,74.09,Pump Station Beta,normal
S002,2024-01-02 16:00:00,5.6,38.95,105.24,71.29,Pump Station Beta,normal
S002,2024-01-02 16:30:00,5.51,44.28,84.01,69.29,Pump Station Beta,normal
S002,2024-01-02 17:00:00,4.58,39.06,94.52,74.91,Pump Station Beta,warning
S002,2024-01-02 17:30:00,5.26,41.93,83.13,71.7,Pump Station Beta,normal
S002,2024-01-02 18:00:00,4.62,42.4,82.88,70.27,Pump Station Beta,warning
S002,2024-01-02 18:30:00,5.81,43.02,92.32,70.14,Pump Station Beta,warning
S002,2024-01-02 19:00:00,5.81,44.42,97.79,71.67,Pump Station Beta,warning
S002,2024-01-02 19:30:00,5.14,42.2,90.7,72.59,Pump Station Beta,normal
S002,2024-01-02 20:00:00,5.79,39.87,87.3,74.3,Pump Station Beta,warning
S002,2024-01-02 20:30:00,5.72,44.79,98.23,75.22,Pump Station Beta,warning
S002,2024-01-02 21:00:00,5.8,38.88,104.45,72.8,Pump Station Beta,warning
S002,2024-01-02 21:30:00,4.6,44.43,84.31,74.4,Pump Station Beta,warning
S002,2024-01-02 22:00:00,4.87,40.33,106.48,71.63,Pump Station Beta,normal
S002,2024-01-02 22:30:00,4.94,40.63,80.91,73.81,Pump Station Beta,normal
S002,2024-01-02 23:00:00,5.67,42.78,99.82,71.86,Pump Station Beta,warning
S002,2024-01-02 23:30:00,5.56,43.13,95.87,69.02,Pump Station Beta,normal
S002,2024-01-03 00:00:00,5.79,43.63,96.59,68.74,Pump Station Beta,warning
S002,2024-01-03 00:30:00,5.2,44.82,103.15,71.13,Pump Station Beta,normal
S002,2024-01-03 01:00:00,5.55,41.32,92.79,72.65,Pump Station Beta,normal
S002,2024-01-03 01:30:00,5.06,39.79,96.06,68.66,Pump Station Beta,normal
S002,2024-01-03 02:00:00,4.94,44.84,109.23,69.94,Pump Station Beta,normal
S002,2024-01-03 02:30:00,4.64,40.33,106.2,74.73,Pump Station Beta,warning
S002,2024-01-03 03:00:00,5.21,40.89,102.36,71.19,Pump Station Beta,normal
S002,2024-01-03 03:30:00,5.72,39.95,106.93,69.91,Pump Station Beta,warning
S002,2024-01-03 04:00:00,5.69,39.22,105.85,69.38,Pump Station Beta,warning
S002,2024-01-03 04:30:00,4.96,45.03,89.79,74.16,Pump Station Beta,normal
S002,2024-01-03 05:00:00,5.41,42.99,82.46,69.39,Pump Station Beta,normal
S002,2024-01-03 05:30:00,5.2,39.65,94.66,74.06,Pump Station Beta,normal
S002,2024-01-03 06:00:00,5.24,39.41,88.95,69.6,Pump Station Beta,normal
S002,2024-01-03 06:30:00,5.68,44.86,81.71,73.14,Pump Station Beta,warning
S002,2024-01-03 07:00:00,5.72,42.7,89.57,74.08,Pump Station Beta,warning
S002,2024-01-03 07:30:00,5.33,42.91,93.69,68.88,Pump Station Beta,normal
